375
595
595
595
395
395
375
615
457
457
457
457
918
918
794
385
595
645
645
645
390
390
615
375
465
375
794
395
403
403
403
403
595
595
595
595
385
400
400
400
400
805
805
805
805
615
375
385
595
645
645
645
415
415
375
615
375
475
794
435
595
595
595
595
345
345
365
425
615
415
855
855
425
794
495
495
495
515
595
385
495
395
395
478
478
615
375
960
960
794
435
595
595
595
595
395
395
385
385
385
375
595
595
595
395
395
375
615
457
457
457
457
918
918
794
385
595
645
645
645
390
390
615
375
465
375
794
395
403
403
403
403
595
595
595
595
385
400
400
400
400
805
805
805
805
615
375
385
595
645
645
645
415
415
375
615
375
475
794
435
595
595
595
595
345
345
365
425
615
415
855
855
425
794
495
495
495
515
595
385
495
395
395
478
478
615
375
960
960
794
435
595
595
595
595
395
395
385
385
385
375
595
595
595
395
395
375
615
457
457
457
457
918
918
794
385
595
645
645
645
390
390
615
375
465
375
794
395
403
403
403
403
595
595
595
595
385
400
400
400
400
805
805
805
805
615
375
385
595
645
645
645
415
415
375
615
375
475
794
435
595
595
595
595
345
345
365
425
615
415
855
855
425
794
495
495
495
515
595
385
495
395
395
478
478
615
375
960
960
794
435
595
595
595
595
395
395
385
385
385
375
595
595
595
395
395
375
615
457
457
457
457
918
918
794
385
595
645
645
645
390
390
615
375
465
375
794
395
403
403
403
403
595
595
595
595
385
400
400
400
400
805
805
805
805
615
375
385
595
645
645
645
415
415
375
615
375
475
794
435
595
595
595
595
345
345
365
425
615
415
855
855
425
794
495
495
495
515
595
385
495
395
395
478
478
615
375
960
960
794
435
595
595
595
595
395
395
385
385
385
375
595
595
595
395
395
375
615
457
457
457
457
918
918
794
385
595
645
645
645
390
390
615
375
465
375
794
395
403
403
403
403
595
595
595
595
385
400
400
400
400
805
805
805
805
615
375
385
595
645
645
645
415
415
375
615
375
475
794
435
595
595
595
595
345
345
365
425
615
415
855
855
425
794
495
495
495
515
595
385
495
395
395
478
478
615
375
960
960
794
435
595
595
595
595
395
395
385
385
385
719
176
176
357
719
719
725
195
725
725
725
725
360
360
345
719
115
176
176
357
719
719
195
725
725
725
345
719
719
719
719
719
176
176
357
115
719
725
725
725
725
360
360
360
360
195
795
719
115
176
176
357
719
719
725
195
725
725
345
719
115
176
176
357
719
719
719
725
195
725
360
360
725
345
176
176
357
719
115
719
719
725
725
725
725
195
725
360
360
345
719
115
176
176
357
719
719
719
725
725
719
176
176
357
719
719
725
195
725
725
725
725
360
360
345
719
115
176
176
357
719
719
195
725
725
725
345
719
719
719
719
719
176
176
357
115
719
725
725
725
725
360
360
360
360
195
795
719
115
176
176
357
719
719
725
195
725
725
345
719
115
176
176
357
719
719
719
725
195
725
360
360
725
345
176
176
357
719
115
719
719
725
725
725
725
195
725
360
360
345
719
115
176
176
357
719
719
719
725
725
719
176
176
357
719
719
725
195
725
725
725
725
360
360
345
719
115
176
176
357
719
719
195
725
725
725
345
719
719
719
719
719
176
176
357
115
719
725
725
725
725
360
360
360
360
195
795
719
115
176
176
357
719
719
725
195
725
725
345
719
115
176
176
357
719
719
719
725
195
725
360
360
725
345
176
176
357
719
115
719
719
725
725
725
725
195
725
360
360
345
719
115
176
176
357
719
719
719
725
725
719
176
176
357
719
719
725
195
725
725
725
725
360
360
345
719
115
176
176
357
719
719
195
725
725
725
345
719
719
719
719
719
176
176
357
115
719
725
725
725
725
360
360
360
360
195
795
719
115
176
176
357
719
719
725
195
725
725
345
719
115
176
176
357
719
719
719
725
195
725
360
360
725
345
176
176
357
719
115
719
719
725
725
725
725
195
725
360
360
345
719
115
176
176
357
719
719
719
725
725
719
176
176
357
719
719
725
195
725
725
725
725
360
360
345
719
115
176
176
357
719
719
195
725
725
725
345
719
719
719
719
719
176
176
357
115
719
725
725
725
725
360
360
360
360
195
795
719
115
176
176
357
719
719
725
195
725
725
345
719
115
176
176
357
719
719
719
725
195
725
360
360
725
345
176
176
357
719
115
719
719
725
725
725
725
195
725
360
360
345
719
115
176
176
357
719
719
719
725
725
